,name,account_id,season,rank,assists,damageDealt,days,headshotKills,heals,kills,longestKill,longestTimeSurvived,losses,maxKillStreaks,mostSurvivalTime,rideDistance,roadKills,roundMostKills,roundsPlayed,suicides,swimDistance,timeSurvived,top10s,vehicleDestroys,walkDistance,weaponsAcquired,wins
0,Tagga 99,account.b04156678bb8470cb0c3ff5b9a31d6f1,xbox-01,448,123,216356.81,86,367,1222,1847,377.6886,2191.438,617,6,2191.438,1628018.4,98,10,725,21,9779.64,939070.06,365,45,1230325.6,4274,109
0,RvDogs MR GOLD,account.8e724077d28544b49791d0c01a6de26a,xbox-01,449,125,192912.55,113,319,2258,1492,399.89844,2046.385,1037,4,2046.385,1045142.1,7,10,1061,22,10466.823,1035759.06,195,34,1979622.4,5556,24
0,heldertimao479,account.592b01d27c3946af9d49a2f30c424b46,xbox-01,450,79,199485.77,115,406,1168,1683,278.2521,2019.364,1628,2,2019.364,1277750.1,24,10,1633,22,17359.117,1093361.1,150,11,2144263.8,5244,5
0,CHAMACOshrtBUS,account.c8b33c1faca2473ca1ef67f3162a78de,xbox-01,451,71,97161.945,87,119,585,723,406.21695,2193.408,769,2,2193.408,1752647.5,32,6,790,29,14995.102,1041712.2,287,24,1519991.5,4487,21
0,waynek09,account.8cd9b510b9c04aec897630964c615881,xbox-01,452,122,180146.5,82,296,2068,1400,309.09216,2170.974,1411,11,2170.974,807326.56,17,11,1418,21,3650.7227,1026177.5,106,24,1774311.4,7533,7
0,Dave T1,account.8e179114526d4e16a5b7454f4a3d033a,xbox-01,453,139,273619.44,78,415,1888,2124,295.06607,1995.773,1871,7,1995.773,429354.4,6,9,1880,19,8080.2295,1082934.1,148,22,1626283.8,7416,9
0,SALZMAN SLAMMER,account.51d42adddc6c464ea03b7b08ffd751cc,xbox-01,454,133,271701.12,107,490,1815,2425,285.47406,2150.409,981,7,2150.409,1446621.0,59,15,1018,36,11199.972,865951.8,200,104,1410150.4,4296,38
0,EKTF Pvt Hachet,account.5854f88ec16c412494e064ab58159cf0,xbox-01,455,128,224822.06,79,366,1252,1912,378.45828,2057.037,744,5,2057.037,897805.9,17,14,804,18,6511.1895,624248.6,171,48,897944.1,3163,60
0,WEEDLadyG269,account.349d652c6a724dea87fd2f37b68b5e59,xbox-01,456,42,81079.31,113,126,692,611,308.07492,2155.121,998,2,2155.121,909804.06,9,6,1009,30,9357.37,933880.6,165,40,1561826.9,4146,11
0,EXTRACRISPY45,account.d49aa6351a7f49d0bd009a98d489a9f1,xbox-01,457,73,96251.34,103,146,1262,830,310.3368,2080.741,890,3,2080.741,2091397.4,102,9,912,73,10372.785,977364.06,230,57,1476395.6,5089,22
0,Donibrasco81,account.c1e21e490fb94868967efdc995078e36,xbox-01,458,65,143259.38,86,277,1292,1243,452.13715,2183.47,836,2,2183.47,3204336.8,72,10,852,50,10128.483,972169.9,226,93,976436.06,4040,16
0,x Wreckdem x,account.13173120c0ac474284a44779f8fedd69,xbox-01,459,83,130000.055,102,211,1793,1044,298.43472,2185.044,1082,3,2185.044,993546.3,18,8,1094,24,7849.1147,1000387.2,197,14,1561471.1,6401,12
0,TooToasTy x CbS,account.c150bf559abb466884ab7e6f02099a52,xbox-01,460,151,164921.55,109,138,1039,1403,205.44003,2047.78,1193,8,2047.78,2496163.0,514,9,1200,54,16908.678,1223420.8,347,23,1472273.2,4455,7
0,stonerjsimpson,account.a4d9b266a21e47bfb6d9037d2083d6b1,xbox-01,461,121,169962.77,101,280,1115,1327,388.79858,2196.162,1199,9,2196.162,970524.94,27,10,1221,24,21219.438,1183337.1,245,19,2003882.4,6790,22
0,SLAPI GR,account.4fa1283256e0415daebe82d711c4c8ce,xbox-01,462,80,194716.03,90,335,944,1759,341.5988,2022.074,655,3,2022.074,468239.22,8,15,705,10,4036.763,682561.6,183,1,1198218.2,3470,50
0,SickHunter02,account.6a05e28589f94087a5f09359958c28b9,xbox-01,463,122,258975.1,102,449,1851,2217,278.4552,1980.968,673,3,1980.968,1441545.8,8,11,820,23,4053.6958,972237.9,365,30,1451460.2,4421,147
0,Hella Scary,account.0089acf32edf4c9c8ea830b617fe83e8,xbox-01,464,130,264908.7,80,509,624,2401,385.3564,2113.612,317,4,2113.612,908517.25,2,16,478,6,3332.1387,647806.4,276,28,1180615.1,2330,163
0,matias hamasaki,account.8a8a2bf6d3dc416a847cd4d7253b6f1e,xbox-01,465,124,200918.45,115,336,1621,1558,381.05792,1999.167,1656,2,1999.167,975739.44,18,14,1667,45,18396.893,1392368.9,177,14,1807216.9,7226,11
0,The Abstract305,account.b0f3534fe12a4becb6b7c74258b4ed3d,xbox-01,466,64,114712.48,116,198,872,1049,356.11774,2190.437,1164,3,2190.437,1595783.2,17,8,1202,61,2280.3745,1173303.4,217,13,1145513.8,3957,38
0,Daddythx,account.b0a66759f6144f6586a59592a50a8b8b,xbox-01,467,68,129516.06,105,257,3385,1054,375.04327,1956.64,1744,8,1956.64,1495212.4,75,11,1748,94,15314.315,1441029.8,95,59,1851278.2,7880,4
0,Cozy Wood,account.a7cc0975f4214dda9232f25a705a335a,xbox-01,468,123,221923.8,116,363,2057,1763,290.24896,2025.311,2389,2,2025.311,472553.1,4,6,2392,20,5963.216,1174334.8,85,36,1539272.2,8012,3
0,cjtactics,account.71d2b82d418c49408d2abcf6888bf0a4,xbox-01,469,168,321463.28,94,696,1421,2863,447.47263,2013.242,616,7,2013.242,517662.22,16,18,707,10,4003.8508,739895.0,245,30,1426038.1,3400,92
0,RICHARDSKINNERZ,account.8cde0a2ee6954cd69d2c5ac212b86c83,xbox-01,470,75,96124.766,107,177,2768,774,354.26788,2183.063,828,2,2183.063,766733.0,8,7,851,12,8480.403,909570.2,157,40,1190458.2,5078,23
0,myki11 101,account.950710318daa4fa583b2a6d78eee6d3f,xbox-01,471,103,157095.33,110,249,1089,1259,293.47137,2191.591,1430,4,2191.591,905894.75,10,12,1442,27,6011.708,1223401.2,187,11,1432614.6,6510,12
0,AKAArthur,account.ba9b14a5755f470e809609c6802ea069,xbox-01,472,105,148878.94,118,247,1976,1140,505.38104,2125.343,1035,2,2125.343,3234394.0,41,9,1053,47,8707.392,1276407.0,344,30,1601697.5,6572,18
0,ForTwinT 1970,account.c3f44ab11e894a5dbae7676036dd60f6,xbox-01,473,46,92188.234,70,157,983,722,209.90277,1978.245,1557,2,1978.245,409797.94,4,5,1557,23,8601.483,959126.0,62,13,1280994.6,5811,0
0,old dog re,account.e39d9ad82e414f64984f6bb91524d2d6,xbox-01,474,168,202031.2,112,274,1316,1631,196.25711,1967.89,2361,7,1967.89,4745078.5,171,8,2361,92,21053.307,1819244.2,136,48,2796108.5,8903,0
0,PRIVTATE PARTS2,account.a73ce3efbb714a42b16222fca1f00052,xbox-01,475,101,204177.75,92,346,1419,1716,429.09375,2142.792,864,3,2142.792,1451299.4,11,9,944,20,15102.106,1047227.44,380,38,1595476.2,6322,80
0,GoryPeewee1964,account.4d0cc2935fbd44b5b2a49df5c593a46e,xbox-01,476,100,149202.14,110,289,1329,1185,393.2938,1999.468,1254,6,1999.468,1116218.4,26,9,1275,37,17311.555,1189136.4,197,26,1971268.5,5823,22
0,UnarmedSwine,account.1c22801123bf4c65a9cec1d42f853616,xbox-01,477,54,95635.29,112,169,1916,849,293.713,2181.164,914,7,2181.164,3948054.0,144,8,935,29,42718.613,1018003.8,221,63,2364691.8,3836,21
0,ExtremeCashFall,account.fedf9fccb21b454f8054c62192fdca90,xbox-01,478,83,161001.61,88,254,935,1438,337.58945,2184.105,765,2,2184.105,2374244.5,59,8,834,60,9840.606,972746.7,336,76,1519045.8,4472,70
0,ThugLawyer,account.db4020d812c64dcba02688ea39ac0db2,xbox-01,479,75,155107.27,109,264,984,1337,429.88156,1948.788,1375,2,1948.788,363994.16,8,7,1379,20,2326.0212,1051807.9,93,7,2097872.2,8544,4
0,LordXiphos78,account.90b6dc0b03294e5f80972eea2b42acb3,xbox-01,480,47,82255.91,62,122,569,702,265.91525,2031.84,677,3,2031.84,1344953.8,18,8,688,10,3652.0627,690709.9,172,6,1133147.5,2912,11
0,cleytonfak00112,account.cd5c5c7ad5ae410786d46c60a337f7ac,xbox-01,481,95,138619.97,110,263,2088,1091,507.30078,1968.943,1877,6,1968.943,1491452.1,52,8,1880,45,10364.828,1265005.0,187,30,1598968.1,7460,3
0,HEAT 212,account.2370f359752447459d42a1e584551ea1,xbox-01,482,139,240621.05,115,428,1315,1987,462.18375,2188.023,897,4,2188.023,1111826.6,14,12,972,17,12455.67,954036.2,320,19,2001835.6,4585,75
0,Verteego9,account.85f499ac3f3946ae8382f3df588829c5,xbox-01,483,101,159867.92,107,318,1785,1309,247.97006,1956.928,1498,7,1956.928,1007642.94,12,8,1512,23,9556.483,1186228.8,181,80,1801683.1,6823,14
0,Abd Sulik7,account.1f345c2457734ec6a7b6b44f515cc3ed,xbox-01,484,68,122757.08,85,224,1142,997,307.76523,1960.54,1031,6,1960.54,360866.97,5,10,1040,29,18235.838,952213.2,110,10,1679552.8,4724,9
0,oOTeaMRussia,account.2f5fac7dc87b4df6aa879099fe60db2c,xbox-01,485,156,206890.45,39,328,447,1577,413.1503,2185.352,275,3,2185.352,220676.0,1,15,348,6,3076.798,498838.56,217,25,1011784.0,1292,73
0,GotDamnDetroit,account.afef0a2822d0457b8a0a5c52b46330dd,xbox-01,486,113,286547.2,106,524,1024,2604,377.81506,1958.966,716,13,1958.966,194114.28,0,17,800,3,5999.346,699181.9,264,1,1274791.8,3482,84
0,Stevioso,account.5a4b8b67475049ec9c44f14791052e54,xbox-01,487,121,200750.14,80,290,1840,1522,269.61633,2176.659,1290,3,2176.659,563286.75,4,11,1303,15,6327.309,970780.1,149,36,1263923.6,5924,13
0,obxgunsmoke252,account.38fce67e10e242f787489d85258d5e02,xbox-01,488,66,80022.98,79,103,633,610,323.97757,2145.435,661,2,2145.435,899144.3,37,7,678,13,6242.0225,736544.06,162,6,1125133.8,3723,17
0,pauliegone,account.e7f68f1634c74f87938b43d6b9b9092e,xbox-01,489,127,167004.67,87,303,1912,1341,445.73495,2191.997,1133,5,2191.997,955462.3,17,9,1145,26,7335.375,892917.8,158,25,1259500.4,4817,12
0,gdoug13,account.f387177b87e443f6b2bece5d47772040,xbox-01,490,101,162370.78,113,256,2098,1310,475.6604,2019.102,1005,3,2019.102,2162181.8,34,8,1020,11,2377.855,1094586.1,234,43,1597728.0,5093,15
0,Broncomaniac32,account.7eeab7b31d774c5a801e3a7f9a824a56,xbox-01,491,71,118501.28,113,183,744,938,364.27264,2187.524,1007,3,2187.524,1425069.1,26,14,1015,63,14753.025,1002325.44,165,20,1405477.6,4365,8
0,ItsAndrewMcL,account.eb1d0cb7370647968f37b58b8de04751,xbox-01,492,76,140510.39,79,341,1115,1136,439.2754,2190.432,1187,4,2190.432,670853.9,8,12,1204,22,17256.736,885484.5,138,9,1321947.1,6251,17
0,xKINGDJx69,account.fa3d2c8afb72491182674a645e27c2b7,xbox-01,493,52,68350.91,117,93,2118,483,198.26263,1986.463,1419,4,1986.463,1057340.0,20,5,1422,74,24183.441,1339769.6,132,18,2222898.5,7293,3
0,RockFeather8255,account.852f9718d655472cbb1c80aed34f8411,xbox-01,494,126,204002.05,115,336,1859,1718,384.12537,2190.542,830,7,2190.542,1198076.2,19,10,877,21,3199.3818,890566.5,257,25,1099639.2,4834,47
0,tommy buzzbang,account.b56bc840fc42497f871dba041020141f,xbox-01,495,60,128027.234,97,240,691,993,444.27734,2185.323,939,2,2185.323,686503.8,5,8,956,18,9187.056,870398.44,184,8,1434259.2,4486,18
0,FredyMercsTeeth,account.4f81907a8ea44ed88dcd6456e36bbda5,xbox-01,496,99,162739.88,77,241,3165,1356,180.3204,1989.944,1473,8,1989.944,565115.0,7,9,1487,28,13378.509,1268191.5,165,4,1561471.5,8629,14
0,DMaintenanceMan,account.1fa4256076144155b45f674956af82dc,xbox-01,497,75,90082.414,110,121,1026,728,256.4947,2133.425,808,4,2133.425,2352666.0,20,8,826,41,18404.816,1031776.2,295,52,1235367.5,3882,19
0,celsorico,account.08c7062c36774f8abbfb60f6646113ba,xbox-01,498,82,133021.27,112,185,1243,982,309.12555,1987.711,1640,3,1987.711,1121505.9,6,6,1646,36,16255.185,1358778.6,241,18,1922162.0,8883,6
0,JustPhilly69,account.931cf2e9ba90427b9a1662e7522ba1fa,xbox-01,499,65,92424.95,109,160,736,733,282.5627,2189.342,865,3,2189.342,1838706.9,56,7,914,10,13168.519,1093476.2,367,5,1524067.5,3940,50
0,Krayyz,account.75cfd210686243c8bc947fd244f000e4,xbox-01,500,74,133977.02,116,292,1673,1080,342.27966,2070.666,1126,2,2070.666,1668532.0,15,7,1138,36,8750.063,998620.9,179,5,2092038.8,4529,12
